Model(SKU),Product Family/Collection,Product Category,Product Type,Product Title,Price US,Price CAN
5503-SBZ,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Elmå¨ Hand Shower System + - Finish Product,$561.50 ,$610.20 
5503-STN,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Elmå¨ Hand Shower System + - Finish Product,$561.50 ,$610.20 
5505-SBZ,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Elmå¨ Shower/Hand Shower System + - Finish Product,$866.90 ,"$1,004.90 "
5505-STN,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Elmå¨ Shower/Hand Shower System + - Finish Product,$866.90 ,"$1,004.90 "
5506-SBZ,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Elmå¨ Tub/Shower/Hand Shower System + - Finish Product,$951.10 ,"$1,155.45 "
5506-STN,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Elmå¨ Tub/Shower/Hand Shower System + - Finish Product,$951.10 ,"$1,155.45 "
55-2DIV,Bath,Diverter Valves,Transitional,Symmons Elmå¨ Dual Outlet Diverter,$270.10 ,$302.50 
55-2DIV,Bath,Diverter Valves,Transitional,Symmons Elmå¨ Dual Outlet Diverter + - Finish Product,$270.10 ,$302.50 
55-2DIV-SBZ,Bath,Diverter Valves,Transitional,Symmons Elmå¨ Dual Outlet Diverter + - Finish Product,$348.00 ,$378.45 
55-2DIV-STN,Bath,Diverter Valves,Transitional,Symmons Elmå¨ Dual Outlet Diverter + - Finish Product,$348.00 ,$378.45 
552HS,Bath,Hand Showers,Transitional,Symmons Elmå¨ Hand Shower,$192.25 ,$264.15 
552HS,Bath,Hand Showers,Transitional,Symmons Elmå¨ Hand Shower + - Finish Product,$192.25 ,$264.15 
552HSB,Bath,Hand Showers,Transitional,Symmons Elmå¨ Hand Shower,$231.60 ,$252.35 
552HSB,Bath,Hand Showers,Transitional,Symmons Elmå¨ Hand Shower + - Finish Product,$231.60 ,$252.35 
552HSB-SBZ,Bath,Hand Showers,Transitional,Symmons Elmå¨ Hand Shower + - Finish Product,$312.60 ,$340.65 
552HSB-STN,Bath,Hand Showers,Transitional,Symmons Elmå¨ Hand Shower + - Finish Product,$312.60 ,$340.65 
552HS-SBZ,Bath,Hand Showers,Transitional,Symmons Elmå¨ Hand Shower + - Finish Product,$259.55 ,$343.40 
552HS-STN,Bath,Hand Showers,Transitional,Symmons Elmå¨ Hand Shower + - Finish Product,$259.55 ,$343.40 
552SH,Bath,Showerheads,Transitional,Symmons Elmå¨ Showerhead,$80.85 ,$88.10 
552SH,Bath,Showerheads,Transitional,Symmons Elmå¨ Showerhead + - Finish Product,$80.85 ,$88.10 
552SH-SBZ,Bath,Showerheads,Transitional,Symmons Elmå¨ Showerhead + - Finish Product,$109.15 ,$118.90 
552SH-STN,Bath,Showerheads,Transitional,Symmons Elmå¨ Showerhead + - Finish Product,$109.15 ,$118.90 
552TS,Bath,Tub Spouts,Transitional,Symmons Elmå¨ Non-Diverter Tub Spout,$64.00 ,$69.85 
552TS,Bath,Tub Spouts,Transitional,Symmons Elmå¨ Non-Diverter Tub Spout + - Finish Product,$64.00 ,$69.85 
552TSD,Bath,Tub Spouts,Transitional,Symmons Elmå¨ Diverter Tub Spout,$66.40 ,$72.40 
552TSD,Bath,Tub Spouts,Transitional,Symmons Elmå¨ Diverter Tub Spout + - Finish Product,$66.40 ,$72.40 
552TSD-SBZ,Bath,Tub Spouts,Transitional,Symmons Elmå¨ Diverter Tub Spout + - Finish Product,$89.55 ,$97.55 
552TSD-STN,Bath,Tub Spouts,Transitional,Symmons Elmå¨ Diverter Tub Spout + - Finish Product,$89.55 ,$97.55 
552TS-SBZ,Bath,Tub Spouts,Transitional,Symmons Elmå¨ Non-Diverter Tub Spout + - Finish Product,$86.40 ,$94.15 
552TS-STN,Bath,Tub Spouts,Transitional,Symmons Elmå¨ Non-Diverter Tub Spout + - Finish Product,$86.40 ,$94.15 
552W,Bath,Hand Showers,Transitional,Symmons Elmå¨ Hand Shower,$60.85 ,$66.25 
552W,Bath,Hand Showers,Transitional,Symmons Elmå¨ Hand Shower + - Finish Product,$60.85 ,$66.25 
552W-SBZ,Bath,Hand Showers,Transitional,Symmons Elmå¨ Hand Shower + - Finish Product,$82.00 ,$89.35 
552W-STN,Bath,Hand Showers,Transitional,Symmons Elmå¨ Hand Shower + - Finish Product,$82.00 ,$89.35 
55-3DIV,Bath,Diverter Valves,Transitional,Symmons Elmå¨ Triple Outlet Diverter 55-3DIV,$300.10 ,$335.15 
55-3DIV,Bath,Diverter Valves,Transitional,Symmons Elmå¨ Triple Outlet Diverter 55-3DIV + - Finish Product,$300.10 ,$335.15 
55-3DIV-SBZ,Bath,Diverter Valves,Transitional,Symmons Elmå¨ Triple Outlet Diverter 55-3DIV + - Finish Product,$378.00 ,$411.10 
55-3DIV-STN,Bath,Diverter Valves,Transitional,Symmons Elmå¨ Triple Outlet Diverter 55-3DIV + - Finish Product,$378.00 ,$411.10 
553RH,Bath,Bath Accessories,Transitional,Symmons Elmå¨ Robe Hook,$24.85 ,$27.10 
553RH,Bath,Bath Accessories,Transitional,Symmons Elmå¨ Robe Hook + - Finish Product,$24.85 ,$27.10 
553RH-SBZ,Bath,Bath Accessories,Transitional,Symmons Elmå¨ Robe Hook + - Finish Product,$36.05 ,$39.20 
553RH-STN,Bath,Bath Accessories,Transitional,Symmons Elmå¨ Robe Hook + - Finish Product,$36.05 ,$39.20 
553TB-18,Bath,Bath Accessories,Transitional,"Symmons Elmå¨ Towel Bar (18"")",$46.45 ,$50.65 
553TB-18,Bath,Bath Accessories,Transitional,"Symmons Elmå¨ Towel Bar (18"") + - Finish Product",$46.45 ,$50.65 
553TB-18-SBZ,Bath,Bath Accessories,Transitional,"Symmons Elmå¨ Towel Bar (18"") + - Finish Product",$67.35 ,$73.35 
553TB-18-STN,Bath,Bath Accessories,Transitional,"Symmons Elmå¨ Towel Bar (18"") + - Finish Product",$67.35 ,$73.35 
553TB-24,Bath,Bath Accessories,Transitional,"Symmons Elmå¨ Towel Bar (24"")",$51.00 ,$55.60 
553TB-24,Bath,Bath Accessories,Transitional,"Symmons Elmå¨ Towel Bar (24"") + - Finish Product",$51.00 ,$55.60 
553TB-24-STN,Bath,Bath Accessories,Transitional,"Symmons Elmå¨ Towel Bar (24"") + - Finish Product",$73.95 ,$80.55 
553TB-SBZ,Bath,Bath Accessories,Transitional,"Symmons Elmå¨ Towel Bar (24"") + - Finish Product",$71.10 ,$77.45 
553TP,Bath,Bath Accessories,Transitional,Symmons Elmå¨ Toilet Paper Holder,$51.00 ,$55.60 
553TP,Bath,Bath Accessories,Transitional,Symmons Elmå¨ Toilet Paper Holder + - Finish Product,$51.00 ,$55.60 
553TP-SBZ,Bath,Bath Accessories,Transitional,Symmons Elmå¨ Toilet Paper Holder + - Finish Product,$79.45 ,$80.55 
553TP-STN,Bath,Bath Accessories,Transitional,Symmons Elmå¨ Toilet Paper Holder + - Finish Product,$79.45 ,$80.55 
553TR,Bath,Bath Accessories,Transitional,Symmons Elmå¨ Towel Ring,$31.10 ,$33.90 
553TR,Bath,Bath Accessories,Transitional,Symmons Elmå¨ Towel Ring + - Finish Product,$31.10 ,$33.90 
553TR-SBZ,Bath,Bath Accessories,Transitional,Symmons Elmå¨ Towel Ring + - Finish Product,$45.10 ,$49.10 
553TR-STN,Bath,Bath Accessories,Transitional,Symmons Elmå¨ Towel Ring + - Finish Product,$45.10 ,$49.10 
5700-REB-TRM,Bath,Shower Valve Trim,,Symmons Lig-Reså¨ Shower Valve Trim,$421.85 ,$485.35 
5700-REB-TRM,Bath,Shower Valve Trim,,Symmons Lig-Reså¨ Shower Valve Trim + - Finish Product,$421.85 ,$485.35 
57-2DIV-TRM,Bath,Shower Valve Trim,,Symmons Lig-Reså¨ Diverter Valve Trim,$355.85 ,$391.45 
57-2DIV-TRM,Bath,Shower Valve Trim,,Symmons Lig-Reså¨ Diverter Valve Trim + - Finish Product,$355.85 ,$391.45 
6600-STN,Bath,Tub Shower Valves|Shower and Tub Shower,Transitional,Symmons Unityå¨ Shower Valve and Trim + - Finish Product,$195.50 ,$207.45 
6601-STN,Bath,Shower Systems,Transitional,Symmons Unityå¨ Shower System + - Finish Product,$226.30 ,$241.30 
6602-STN,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Tub/Shower System + - Finish Product,$235.60 ,$251.50 
6603-STN,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Hand Shower System + - Finish Product,$447.35 ,$484.45 
6604-STN,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Tub/Hand Shower System + - Finish Product,$478.85 ,$519.10 
6605-STN,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Shower/Hand Shower System + - Finish Product,$708.05 ,$771.20 
6606-STN,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Tub/Shower/Hand Shower System + - Finish Product,$756.50 ,$824.55 
66-2DIV,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Unityå¨ Dual Outlet Diverter,$234.90 ,$241.55 
66-2DIV,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Unityå¨ Dual Outlet Diverter + - Finish Product,$234.90 ,$241.55 
66-2DIV-STN,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Unityå¨ Dual Outlet Diverter + - Finish Product,$280.90 ,$290.20 
66-3DIV,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Unityå¨ Triple Outlet Diverter,$264.90 ,$271.55 
66-3DIV,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Unityå¨ Triple Outlet Diverter + - Finish Product,$264.90 ,$271.55 
66-3DIV-STN,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Unityå¨ Triple Outlet Diverter + - Finish Product,$310.90 ,$320.20 
663RH,Bath,Bath Accessories,Transitional,Symmons Unityå¨ Robe Hook 663RH,$12.50 ,$13.75 
663RH,Bath,Bath Accessories,Transitional,Symmons Unityå¨ Robe Hook 663RH + - Finish Product,$12.50 ,$13.75 
663RH-STN,Bath,Bath Accessories,Transitional,Symmons Unityå¨ Robe Hook 663RH + - Finish Product,$17.50 ,$19.25 
663TB-18,Bath,Bath Accessories,Transitional,Symmons Unityå¨ Towel Bar,$22.50 ,$24.75 
663TB-18,Bath,Bath Accessories,Transitional,Symmons Unityå¨ Towel Bar + - Finish Product,$22.50 ,$24.75 
663TB-18-STN,Bath,Bath Accessories,Transitional,Symmons Unityå¨ Towel Bar + - Finish Product,$31.50 ,$34.65 
663TB-24,Bath,Bath Accessories,Transitional,"Symmons Unityå¨ Towel Bar (24"")",$26.50 ,$29.15 
663TB-24,Bath,Bath Accessories,Transitional,"Symmons Unityå¨ Towel Bar (24"") + - Finish Product",$26.50 ,$29.15 
663TB-24-STN,Bath,Bath Accessories,Transitional,"Symmons Unityå¨ Towel Bar (24"") + - Finish Product",$37.10 ,$40.80 
663TP,Bath,Bath Accessories,Transitional,Symmons Unityå¨ Toilet Paper Holder,$25.00 ,$27.50 
663TP,Bath,Bath Accessories,Transitional,Symmons Unityå¨ Toilet Paper Holder + - Finish Product,$25.00 ,$27.50 
663TR,Bath,Bath Accessories,Transitional,Symmons Unityå¨ Towel Holder,$22.50 ,$24.75 
663TR,Bath,Bath Accessories,Transitional,Symmons Unityå¨ Towel Holder + - Finish Product,$22.50 ,$24.75 
663TR-STN,Bath,Bath Accessories,Transitional,Symmons Unityå¨ Toilet Paper Holder + - Finish Product,$31.50 ,$34.65 
663TR-STN,Bath,Bath Accessories,Transitional,Symmons Unityå¨ Towel Holder + - Finish Product,$31.50 ,$34.65 
6700-STN,Bath,Shower Valves|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Valve and Trim + - Finish Product,$198.80 ,$211.00 
6701-STN,Bath,Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Shower System + - Finish Product,$231.15 ,$246.60 
6702-STN,Bath,Tub Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Tub/Shower System + - Finish Product,$240.95 ,$257.35 
6703-STN,Bath,Hand Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Hand Shower System + - Finish Product,$463.25 ,$501.95 
6704-STN,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Tub/Hand Shower System + - Finish Product,$497.20 ,$538.30 
6705-STN,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Shower/Hand Shower System + - Finish Product,$730.95 ,$796.40 
6706-STN,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Tub/Shower/Hand Shower System + - Finish Product,$780.30 ,$850.70 
67-2DIV,Bath,Diverter Valves|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Dual Outlet Diverter,$240.70 ,$247.95 
67-2DIV,Bath,Diverter Valves|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Dual Outlet Diverter + - Finish Product,$240.70 ,$247.95 
67-2DIV-STN,Bath,Diverter Valves|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Dual Outlet Diverter + - Finish Product,$288.95 ,$298.75 
672SH,Bath,Showerheads,Contemporary,Symmons 1 Mode Showerhead (Ball Joint Type),$37.10 ,$40.85 
672SH,Bath,Showerheads,Contemporary,Symmons 1 Mode Showerhead (Ball Joint Type) + - Finish Product,$37.10 ,$40.85 
672SH-STN,Bath,Showerheads,Contemporary,Symmons 1 Mode Showerhead (Ball Joint Type) + - Finish Product,$59.35 ,$65.30 
67-3DIV,Bath,Diverter Valves|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Triple Outlet Diverter,$270.95 ,$277.95 
67-3DIV,Bath,Diverter Valves|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Triple Outlet Diverter + - Finish Product,$270.95 ,$277.95 
67-3DIV-STN,Bath,Diverter Valves|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Triple Outlet Diverter + - Finish Product,$318.95 ,$328.75 
673RH,Bath,Bath Accessories,Contemporary,Symmons Identity‰ã¢ Robe Hook,$13.15 ,$14.50 
673RH,Bath,Bath Accessories,Contemporary,Symmons Identity‰ã¢ Robe Hook + - Finish Product,$13.15 ,$14.50 
673RH-STN,Bath,Bath Accessories,Contemporary,Symmons Identity‰ã¢ Robe Hook + - Finish Product,$18.40 ,$20.25 
673TB-18,Bath,Bath Accessories,Contemporary,"Symmons Identity‰ã¢ Towel Bar (18"")",$23.65 ,$26.05 
673TB-18,Bath,Bath Accessories,Contemporary,"Symmons Identity‰ã¢ Towel Bar (18"") + - Finish Product",$23.65 ,$26.05 
673TB-18-STN,Bath,Bath Accessories,Contemporary,"Symmons Identity‰ã¢ Towel Bar (18"") + - Finish Product",$33.10 ,$36.45 
673TB-24,Bath,Bath Accessories,Contemporary,"Symmons Identity‰ã¢ Towel Bar (24"")",$27.85 ,$30.65 
673TB-24,Bath,Bath Accessories,Contemporary,"Symmons Identity‰ã¢ Towel Bar (24"") + - Finish Product",$27.85 ,$30.65 
673TB-24-STN,Bath,Bath Accessories,Contemporary,"Symmons Identity‰ã¢ Towel Bar (24"") + - Finish Product",$39.00 ,$42.90 
673TP,Bath,Bath Accessories,Contemporary,Symmons Identity‰ã¢ Toilet Paper Holder,$26.25 ,$28.90 
673TP,Bath,Bath Accessories,Contemporary,Symmons Identity‰ã¢ Toilet Paper Holder + - Finish Product,$26.25 ,$28.90 
673TP-STN,Bath,Bath Accessories,Contemporary,Symmons Identity‰ã¢ Toilet Paper Holder + - Finish Product,$36.75 ,$40.45 
673TR,Bath,Bath Accessories,Contemporary,Symmons Identity‰ã¢ Towel Ring,$23.65 ,$26.05 
673TR,Bath,Bath Accessories,Contemporary,Symmons Identity‰ã¢ Towel Ring + - Finish Product,$23.65 ,$26.05 
673TR-STN,Bath,Bath Accessories,Contemporary,Symmons Identity‰ã¢ Towel Ring + - Finish Product,$33.10 ,$36.45 
7-1000,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve,"$2,104.35 ","$2,683.45 "
7-1000,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve + - Finish Product,"$2,104.35 ","$2,683.45 "
7-1000-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System,"$6,486.70 ","$6,975.20 "
7-1000-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System + - Finish Product,"$6,486.70 ","$6,975.20 "
7-1000-200-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System,"$6,755.40 ","$7,260.05 "
7-1000-200-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System + - Finish Product,"$6,755.40 ","$7,260.05 "
7-1000A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly,"$3,399.00 ","$3,478.05 "
7-1000A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly + - Finish Product,"$3,399.00 ","$3,478.05 "
7-1000B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet,"$4,274.95 ","$4,228.45 "
7-1000B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet + - Finish Product,"$4,274.95 ","$4,228.45 "
7-1000B-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet ,"$8,543.55 ","$9,141.70 "
7-1000B-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet  + - Finish Product,"$8,543.55 ","$9,141.70 "
7-1000B-200-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet,"$8,648.75 ","$9,258.55 "
7-1000B-200-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet + - Finish Product,"$8,648.75 ","$9,258.55 "
7-1000BW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet with Cold Water By-pass,"$5,422.80 ","$5,598.45 "
7-1000BW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet with Cold Water By-pass + - Finish Product,"$5,422.80 ","$5,598.45 "
7-1000NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge,"$1,289.55 ","$1,418.50 "
7-1000NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge + - Finish Product,"$1,289.55 ","$1,418.50 "
7-102,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve,$914.95 ,"$1,048.80 "
7-102,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve + - Finish Product,$914.95 ,"$1,048.80 "
7-102A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly,"$1,242.30 ","$1,666.30 "
7-102A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly + - Finish Product,"$1,242.30 ","$1,666.30 "
7-102B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet,"$2,412.00 ","$2,323.55 "
7-102B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet + - Finish Product,"$2,412.00 ","$2,323.55 "
7-102NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge,$874.95 ,$962.40 
7-102NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge + - Finish Product,$874.95 ,$962.40 
7-200,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve,$937.15 ,"$1,097.00 "
7-200,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve + - Finish Product,$937.15 ,"$1,097.00 "
7-200-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System ,"$4,087.70 ","$4,347.65 "
7-200-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System  + - Finish Product,"$4,087.70 ","$4,347.65 "
7-200A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly,"$1,645.45 ","$1,758.30 "
7-200A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly + - Finish Product,"$1,645.45 ","$1,758.30 "
7-200B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet,"$2,460.20 ","$2,403.95 "
7-200B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet + - Finish Product,"$2,460.20 ","$2,403.95 "
7-200B-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet,"$6,131.85 ","$6,505.40 "
7-200B-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet + - Finish Product,"$6,131.85 ","$6,505.40 "
7-200BW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet with Cold Water By-Pass,"$3,037.45 ","$3,326.50 "
7-200BW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet with Cold Water By-Pass + - Finish Product,"$3,037.45 ","$3,326.50 "
7-200NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge,$837.25 ,$920.90 
7-200NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge + - Finish Product,$837.25 ,$920.90 
7-210B-CK,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device,$606.50 ,$668.55 
7-210B-CK,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device + - Finish Product,$606.50 ,$668.55 
7-210-CK,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device,$117.10 ,$133.95 
7-210-CK,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device + - Finish Product,$117.10 ,$133.95 
7-225B-CK-F,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device,$658.40 ,$691.35 
7-225B-CK-F,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device + - Finish Product,$658.40 ,$691.35 
7-225B-CK-MS,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device,$658.40 ,$684.70 
7-225B-CK-MS,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device + - Finish Product,$658.40 ,$684.70 
7-225B-CK-PEX,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device,$658.40 ,$691.35 
7-225B-CK-PEX,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device + - Finish Product,$658.40 ,$691.35 
7-225-CK-F,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device,$183.50 ,$190.85 
7-225-CK-F,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device + - Finish Product,$183.50 ,$190.85 
7-225-CK-MS,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device,$183.50 ,$190.85 
7-225-CK-MS,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device + - Finish Product,$183.50 ,$190.85 
7-225-CK-PEX,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device,$183.50 ,$190.85 
7-230B-CK-FS,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device,$682.80 ,$736.35 
7-230B-CK-FS,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device + - Finish Product,$682.80 ,$736.35 
7-230B-CK-M,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device,$682.80 ,$730.05 
7-230B-CK-M,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device + - Finish Product,$682.80 ,$730.05 
7-230-CK-FS,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device,$207.90 ,$236.20 
7-230-CK-FS,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device + - Finish Product,$207.90 ,$236.20 
7-230-CK-M,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device,$207.90 ,$236.20 
7-230-CK-M,Bath,Thermostatic Water Controllers,,Symmons Maxlineå¨ Thermostatic Water Temperature Limiting Device + - Finish Product,$207.90 ,$236.20 
7-400,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve ,"$1,235.60 ","$1,392.35 "
7-400,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve  + - Finish Product,"$1,235.60 ","$1,392.35 "
7-400-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System,"$4,586.35 ","$4,874.80 "
7-400-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System + - Finish Product,"$4,586.35 ","$4,874.80 "
7-400A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly,"$2,009.60 ","$2,030.65 "
7-400A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly + - Finish Product,"$2,009.60 ","$2,030.65 "
7-400B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet,"$2,846.50 ","$2,939.05 "
